,wheel,station,sector,type,x,y,z,phix,phiy,phiz,xx,xy,xz,xa,xb,xc,yy,yz,ya,yb,yc,zz,za,zb,zc,aa,ab,ac,bb,bc,cc,xml_name,wheel,station,sector,status,nMuons,covMatrix,error,name,x_unc,y_unc,z_unc,phix_unc,phiy_unc,phiz_unc
20,-2,2,9,DTChamber,0.1764898182,0.4876708984,-0.4057869802,0.0011712404,-0.0015572801,0.0009212994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,2,9,PASS,25,"[[ 2.50767e-02 -1.86651e-03  1.47148e-03  7.21229e-07 -8.42510e-06
   6.85281e-06]
 [-1.86651e-03  1.84165e+00 -1.73036e+00 -1.63172e-03  9.35506e-05
  -9.00240e-05]
 [ 1.47148e-03 -1.73036e+00  1.66187e+00  1.62002e-03 -1.06113e-05
   1.07588e-05]
 [ 7.21229e-07 -1.63172e-03  1.62002e-03  1.03463e-05 -2.04685e-07
   1.79293e-07]
 [-8.42510e-06  9.35506e-05 -1.06113e-05 -2.04685e-07  2.05369e-06
  -1.84006e-06]
 [ 6.85281e-06 -9.00240e-05  1.07588e-05  1.79293e-07 -1.84006e-06
   1.88175e-06]]",[0.158356   1.35708    1.28913    0.00321657 0.00143307 0.00137177],design_10_6_25M_01_1,0.158356,1.35708,1.28913,0.00321657,0.00143307,0.00137177
21,-2,2,10,DTChamber,0.0442295074,0.0734863281,-0.1587524414,0.0002312311,-0.0004141793,3.8395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,2,10,PASS,42,"[[ 1.41399e-02  1.57944e-02 -1.56396e-02 -1.23283e-05 -1.57730e-05
   1.42164e-05]
 [ 1.57944e-02  1.03524e+00 -9.74652e-01 -9.77287e-04 -8.20123e-05
   6.80178e-05]
 [-1.56396e-02 -9.74652e-01  9.44496e-01  9.66363e-04  1.40040e-04
  -1.23753e-04]
 [-1.23283e-05 -9.77287e-04  9.66363e-04  8.72252e-06 -4.17854e-07
   5.25201e-07]
 [-1.57730e-05 -8.20123e-05  1.40040e-04 -4.17854e-07  2.42593e-06
  -2.22566e-06]
 [ 1.42164e-05  6.80178e-05 -1.23753e-04  5.25201e-07 -2.22566e-06
   2.25741e-06]]",[0.118911   1.01747    0.971852   0.00295339 0.00155754 0.00150247],design_10_6_25M_01_1,0.118911,1.01747,0.971852,0.00295339,0.00155754,0.00150247
22,-2,2,11,DTChamber,0.2772075586,-0.5003051758,0.8136336518,0.0001682406,0.0002287865,-0.0006309643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,2,11,PASS,37,"[[ 1.52777e-02  1.26079e-02 -1.27075e-02 -4.85125e-06 -1.80556e-05
   1.68918e-05]
 [ 1.26079e-02  1.11205e+00 -1.02832e+00 -7.86790e-04 -1.10782e-05
   6.95770e-06]
 [-1.27075e-02 -1.02832e+00  9.93893e-01  7.92535e-04  7.12256e-05
  -6.48283e-05]
 [-4.85125e-06 -7.86790e-04  7.92535e-04  6.92164e-06  4.02970e-07
  -3.71784e-07]
 [-1.80556e-05 -1.10782e-05  7.12256e-05  4.02970e-07  2.26515e-06
  -2.08392e-06]
 [ 1.68918e-05  6.95770e-06 -6.48283e-05 -3.71784e-07 -2.08392e-06
   2.08856e-06]]",[0.123603   1.05454    0.996942   0.0026309  0.00150504 0.00144519],design_10_6_25M_01_1,0.123603,1.05454,0.996942,0.0026309,0.00150504,0.00144519
23,-2,2,12,DTChamber,0.3303179497,1.370300293,-1.0948325253,0.0048476072,-0.0008662935,-0.0007090933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,2,12,PASS,32,"[[ 2.53716e-02  4.89212e-02 -4.71788e-02 -6.43613e-05 -1.41976e-06
  -4.17508e-06]
 [ 4.89212e-02  1.50174e+00 -1.40321e+00 -1.55593e-03  3.33707e-05
  -8.89855e-05]
 [-4.71788e-02 -1.40321e+00  1.34778e+00  1.60943e-03 -2.24613e-05
   7.98628e-05]
 [-6.43613e-05 -1.55593e-03  1.60943e-03  1.16262e-05  4.13119e-08
   3.63357e-07]
 [-1.41976e-06  3.33707e-05 -2.24613e-05  4.13119e-08  2.29092e-06
  -1.94864e-06]
 [-4.17508e-06 -8.89855e-05  7.98628e-05  3.63357e-07 -1.94864e-06
   2.07305e-06]]",[0.159285   1.22545    1.16094    0.00340972 0.00151358 0.00143981],design_10_6_25M_01_1,0.159285,1.22545,1.16094,0.00340972,0.00151358,0.00143981
24,-2,3,1,DTChamber,0.0032863617,-0.8536987305,0.4990844727,0.0072071036,0.001761761,-0.0017270601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,1,PASS,29,"[[ 4.59297e-02 -6.89164e-02  8.01696e-02  4.79298e-05 -1.49215e-05
   1.45843e-05]
 [-6.89164e-02  1.84454e+00 -2.05260e+00 -1.51286e-03 -6.81303e-05
   1.16471e-04]
 [ 8.01696e-02 -2.05260e+00  2.37299e+00  1.75463e-03  5.31588e-05
  -1.08147e-04]
 [ 4.79298e-05 -1.51286e-03  1.75463e-03  2.13331e-05 -2.57150e-08
  -7.09653e-07]
 [-1.49215e-05 -6.81303e-05  5.31588e-05 -2.57150e-08  2.30961e-06
  -2.42505e-06]
 [ 1.45843e-05  1.16471e-04 -1.08147e-04 -7.09653e-07 -2.42505e-06
   3.05370e-06]]",[2.14312e-01 1.35814e+00 1.54045e+00 4.61878e-03 1.51974e-03 1.74748e-03],design_10_6_25M_01_1,0.214312,1.35814,1.54045,0.00461878,0.00151974,0.00174748
25,-2,3,2,DTChamber,-0.0849962953,-1.6498413086,1.3351429007,0.0015969805,-0.0037669355,0.0050351225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,2,PASS,29,"[[ 3.65357e-02 -6.61350e-02  7.42675e-02 -9.85304e-06  1.55456e-05
  -2.02615e-05]
 [-6.61350e-02  2.06206e+00 -2.10712e+00 -5.16460e-04  4.02760e-04
  -4.55189e-04]
 [ 7.42675e-02 -2.10712e+00  2.39171e+00  1.02065e-03 -4.65495e-04
   5.10071e-04]
 [-9.85304e-06 -5.16460e-04  1.02065e-03  2.37870e-05 -4.73679e-07
  -3.52549e-07]
 [ 1.55456e-05  4.02760e-04 -4.65495e-04 -4.73679e-07  4.94107e-06
  -5.34551e-06]
 [-2.02615e-05 -4.55189e-04  5.10071e-04 -3.52549e-07 -5.34551e-06
   6.19710e-06]]",[0.191143   1.43599    1.54651    0.0048772  0.00222285 0.0024894 ],design_10_6_25M_01_1,0.191143,1.43599,1.54651,0.0048772,0.00222285,0.0024894
26,-2,3,3,DTChamber,0.1804516748,-0.4484863281,0.4386692195,0.0011207857,0.0015307588,-0.0026072173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,3,PASS,38,"[[ 4.20821e-02 -1.12444e-01  1.30497e-01  1.39952e-04 -1.02526e-05
   1.46250e-06]
 [-1.12444e-01  1.66185e+00 -1.86486e+00 -1.52979e-03 -2.26244e-05
   1.20723e-04]
 [ 1.30497e-01 -1.86486e+00  2.16944e+00  1.90014e-03  9.60453e-05
  -2.28147e-04]
 [ 1.39952e-04 -1.52979e-03  1.90014e-03  1.78035e-05  5.63759e-07
  -1.63513e-06]
 [-1.02526e-05 -2.26244e-05  9.60453e-05  5.63759e-07  2.18966e-06
  -2.37153e-06]
 [ 1.46250e-06  1.20723e-04 -2.28147e-04 -1.63513e-06 -2.37153e-06
   3.00638e-06]]",[0.205139   1.28913    1.4729     0.00421942 0.00147975 0.00173389],design_10_6_25M_01_1,0.205139,1.28913,1.4729,0.00421942,0.00147975,0.00173389
27,-2,3,4,DTChamber,-0.123550415,1.2346801758,-1.6862182617,0.0011767498,-0.0008676938,0.0020315003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,4,PASS,24,"[[ 6.15126e-02 -9.95899e-02  1.16862e-01  1.04810e-04 -5.49407e-05
   6.06352e-05]
 [-9.95899e-02  1.92239e+00 -2.17646e+00 -1.71866e-03  2.71918e-05
   4.38772e-05]
 [ 1.16862e-01 -2.17646e+00  2.56792e+00  1.96199e-03 -9.57279e-06
  -7.60753e-05]
 [ 1.04810e-04 -1.71866e-03  1.96199e-03  1.47858e-05  2.65230e-08
  -6.57329e-07]
 [-5.49407e-05  2.71918e-05 -9.57279e-06  2.65230e-08  2.30549e-06
  -2.54594e-06]
 [ 6.06352e-05  4.38772e-05 -7.60753e-05 -6.57329e-07 -2.54594e-06
   3.22146e-06]]",[2.48017e-01 1.38650e+00 1.60247e+00 3.84524e-03 1.51839e-03 1.79484e-03],design_10_6_25M_01_1,0.248017,1.3865,1.60247,0.00384524,0.00151839,0.00179484
28,-2,3,5,DTChamber,-0.2378828318,-1.8452148438,2.2772448037,-0.0018739719,0.0007645176,-5.59934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,5,PASS,34,"[[ 2.74932e-02 -4.52845e-02  5.28431e-02  6.24663e-05 -1.09372e-05
   8.16910e-06]
 [-4.52845e-02  1.63373e+00 -1.79248e+00 -1.59963e-03 -1.15529e-04
   1.81420e-04]
 [ 5.28431e-02 -1.79248e+00  2.07973e+00  2.00264e-03  9.22887e-05
  -1.66440e-04]
 [ 6.24663e-05 -1.59963e-03  2.00264e-03  2.20397e-05  1.61651e-07
  -7.31876e-07]
 [-1.09372e-05 -1.15529e-04  9.22887e-05  1.61651e-07  2.88961e-06
  -3.07684e-06]
 [ 8.16910e-06  1.81420e-04 -1.66440e-04 -7.31876e-07 -3.07684e-06
   3.72018e-06]]",[0.165811   1.27818    1.44213    0.00469464 0.00169989 0.00192878],design_10_6_25M_01_1,0.165811,1.27818,1.44213,0.00469464,0.00169989,0.00192878
29,-2,3,6,DTChamber,-0.0166566597,0.2991943359,0.410075756,-0.0027650695,0.0026830932,-0.0031517881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,6,PASS,23,"[[ 4.67335e-02 -1.63498e-01  1.88660e-01  1.93483e-04 -1.11007e-04
   1.24079e-04]
 [-1.63498e-01  2.11182e+00 -2.36042e+00 -2.80186e-03  4.59456e-04
  -4.01884e-04]
 [ 1.88660e-01 -2.36042e+00  2.78362e+00  2.90900e-03 -3.61695e-04
   2.93714e-04]
 [ 1.93483e-04 -2.80186e-03  2.90900e-03  3.33636e-05 -2.65435e-06
   7.44203e-07]
 [-1.11007e-04  4.59456e-04 -3.61695e-04 -2.65435e-06  3.58171e-06
  -3.56389e-06]
 [ 1.24079e-04 -4.01884e-04  2.93714e-04  7.44203e-07 -3.56389e-06
   4.47324e-06]]",[0.216179   1.45321    1.66842    0.00577612 0.00189254 0.002115  ],design_10_6_25M_01_1,0.216179,1.45321,1.66842,0.00577612,0.00189254,0.002115
30,-2,3,7,DTChamber,-0.1058044434,-0.7833862305,1.3759765625,-0.0096725068,-8.10047e-05,-0.0005579068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,7,PASS,19,"[[ 7.93130e-02 -1.89259e-01  2.21606e-01  1.98803e-04 -1.36627e-04
   1.51700e-04]
 [-1.89259e-01  3.75497e+00 -4.24429e+00 -3.42684e-03  1.30131e-04
   3.19946e-05]
 [ 2.21606e-01 -4.24429e+00  4.96781e+00  3.67123e-03 -2.42336e-05
  -1.65939e-04]
 [ 1.98803e-04 -3.42684e-03  3.67123e-03  4.16193e-05 -3.27867e-06
   1.45809e-06]
 [-1.36627e-04  1.30131e-04 -2.42336e-05 -3.27867e-06  5.38420e-06
  -5.81401e-06]
 [ 1.51700e-04  3.19946e-05 -1.65939e-04  1.45809e-06 -5.81401e-06
   7.04197e-06]]",[0.281626   1.93778    2.22886    0.0064513  0.00232039 0.00265367],design_10_6_25M_01_1,0.281626,1.93778,2.22886,0.0064513,0.00232039,0.00265367
31,-2,3,8,DTChamber,0.0144930498,0.1872558594,0.625505514,0.0041114451,0.0003194783,-0.0004506012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,8,PASS,26,"[[ 2.59489e-02 -5.03388e-02  5.87606e-02  6.59398e-06 -6.17837e-05
   7.20323e-05]
 [-5.03388e-02  1.29156e+00 -1.35785e+00 -4.92996e-04  1.41694e-04
  -1.60856e-04]
 [ 5.87606e-02 -1.35785e+00  1.59093e+00  5.28970e-04 -1.48406e-04
   1.70129e-04]
 [ 6.59398e-06 -4.92996e-04  5.28970e-04  2.27835e-05 -1.01767e-06
   2.80473e-07]
 [-6.17837e-05  1.41694e-04 -1.48406e-04 -1.01767e-06  3.69147e-06
  -4.07131e-06]
 [ 7.20323e-05 -1.60856e-04  1.70129e-04  2.80473e-07 -4.07131e-06
   4.91342e-06]]",[0.161087   1.13647    1.26132    0.0047732  0.00192132 0.00221662],design_10_6_25M_01_1,0.161087,1.13647,1.26132,0.0047732,0.00192132,0.00221662
32,-2,3,9,DTChamber,-0.2697467124,-1.1597290039,1.3993438838,-0.0010749297,-0.0006412263,0.0004195919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,9,PASS,25,"[[ 2.83629e-02 -8.03177e-02  9.31130e-02  1.02460e-04 -2.24466e-05
   1.90704e-05]
 [-8.03177e-02  1.11546e+00 -1.25339e+00 -1.25958e-03 -5.37018e-06
   9.17635e-05]
 [ 9.31130e-02 -1.25339e+00  1.46817e+00  1.44852e-03  6.30875e-05
  -1.73455e-04]
 [ 1.02460e-04 -1.25958e-03  1.44852e-03  1.14429e-05  1.30031e-07
  -9.88511e-07]
 [-2.24466e-05 -5.37018e-06  6.30875e-05  1.30031e-07  1.60704e-06
  -1.71073e-06]
 [ 1.90704e-05  9.17635e-05 -1.73455e-04 -9.88511e-07 -1.71073e-06
   2.21845e-06]]",[0.168413   1.05615    1.21168    0.00338274 0.00126769 0.00148945],design_10_6_25M_01_1,0.168413,1.05615,1.21168,0.00338274,0.00126769,0.00148945
33,-2,3,10,DTChamber,-0.3230743408,1.120300293,-0.3794555664,0.0048565513,-0.0008986531,0.0013183597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,10,PASS,35,"[[ 3.44711e-02  6.25736e-04 -6.36049e-04 -4.80989e-05 -2.43730e-05
   3.45033e-05]
 [ 6.25736e-04  1.47859e+00 -1.69590e+00 -1.83203e-03 -1.16788e-05
   5.99143e-05]
 [-6.36049e-04 -1.69590e+00  2.00094e+00  2.11527e-03 -4.55109e-05
  -2.42821e-06]
 [-4.80989e-05 -1.83203e-03  2.11527e-03  1.71905e-05 -7.12282e-07
   1.05709e-06]
 [-2.43730e-05 -1.16788e-05 -4.55109e-05 -7.12282e-07  1.69912e-06
  -1.81961e-06]
 [ 3.45033e-05  5.99143e-05 -2.42821e-06  1.05709e-06 -1.81961e-06
   2.42702e-06]]",[1.85664e-01 1.21597e+00 1.41455e+00 4.14614e-03 1.30350e-03 1.55789e-03],design_10_6_25M_01_1,0.185664,1.21597,1.41455,0.00414614,0.0013035,0.00155789
34,-2,3,11,DTChamber,-0.0391633858,0.3801879883,-0.2365341402,-0.0003904521,-0.0010579698,0.0013903561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,11,PASS,38,"[[ 1.95487e-02 -2.36995e-02  2.84391e-02  3.38587e-05 -3.41716e-05
   3.94212e-05]
 [-2.36995e-02  9.85227e-01 -1.09460e+00 -9.79150e-04 -8.80423e-05
   1.30656e-04]
 [ 2.84391e-02 -1.09460e+00  1.28712e+00  1.06772e-03  7.14473e-05
  -1.14449e-04]
 [ 3.38587e-05 -9.79150e-04  1.06772e-03  1.47687e-05  1.34532e-07
  -4.63267e-07]
 [-3.41716e-05 -8.80423e-05  7.14473e-05  1.34532e-07  1.87512e-06
  -2.03866e-06]
 [ 3.94212e-05  1.30656e-04 -1.14449e-04 -4.63267e-07 -2.03866e-06
   2.54452e-06]]",[0.139817   0.992586   1.13451    0.00384301 0.00136935 0.00159515],design_10_6_25M_01_1,0.139817,0.992586,1.13451,0.00384301,0.00136935,0.00159515
35,-2,3,12,DTChamber,0.1079926006,-0.6174926758,0.9898311834,0.0085106808,0.0005191587,-0.0016100965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,3,12,PASS,25,"[[ 3.91217e-02 -4.91080e-02  5.86699e-02  8.68516e-05 -5.03598e-05
   5.60211e-05]
 [-4.91080e-02  1.96729e+00 -2.14652e+00 -1.43783e-03 -4.56444e-04
   5.85326e-04]
 [ 5.86699e-02 -2.14652e+00  2.51441e+00  1.62226e-03  4.55986e-04
  -5.93237e-04]
 [ 8.68516e-05 -1.43783e-03  1.62226e-03  2.67283e-05  8.21666e-07
  -1.48296e-06]
 [-5.03598e-05 -4.56444e-04  4.55986e-04  8.21666e-07  3.99740e-06
  -4.41822e-06]
 [ 5.60211e-05  5.85326e-04 -5.93237e-04 -1.48296e-06 -4.41822e-06
   5.43397e-06]]",[0.197792   1.4026     1.58569    0.00516994 0.00199935 0.00233109],design_10_6_25M_01_1,0.197792,1.4026,1.58569,0.00516994,0.00199935,0.00233109
36,-2,4,1,DTChamber,-0.8969192505,0.0,-5.3820800781,-0.0125683524,-0.0009590595,0.0040556425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,1,PASS,57,"[[ 7.29706e-02 -2.97873e-01 -1.24679e-06 -8.58906e-05 -1.20485e-04
  -5.00958e-04]
 [-2.97873e-01  2.15861e+00  5.43592e-04  1.24273e-03  1.64732e-03
   6.00811e-03]
 [-1.24679e-06  5.43592e-04  2.11917e-05  3.34039e-06  1.55544e-06
  -3.60459e-06]
 [-8.58906e-05  1.24273e-03  3.34039e-06  6.03188e-06  7.77142e-06
   2.62965e-05]
 [-1.20485e-04  1.64732e-03  1.55544e-06  7.77142e-06  1.07230e-05
   3.76971e-05]
 [-5.00958e-04  6.00811e-03 -3.60459e-06  2.62965e-05  3.76971e-05
   1.53652e-02]]","[ 2.70131e-01 -9.99900e+03  1.46922e+00  4.60345e-03  2.45599e-03
  3.27459e-03]",design_10_6_25M_01_1,0.270131,-9999.0,1.46922,0.00460345,0.00245599,0.00327459
37,-2,4,2,DTChamber,-0.2802521573,0.0,-3.1474592349,-0.0111548332,0.0013873284,-0.0008143804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,2,PASS,42,"[[ 3.32966e-02  1.13726e-02  2.07170e-05  2.78107e-04  3.84661e-04
   8.21052e-03]
 [ 1.13726e-02  5.70346e-01  1.87498e-04 -4.70499e-04 -6.90415e-04
  -4.78954e-02]
 [ 2.07170e-05  1.87498e-04  4.09085e-05  1.72175e-06 -3.59472e-06
   1.70305e-05]
 [ 2.78107e-04 -4.70499e-04  1.72175e-06  7.08237e-06  9.37113e-06
  -3.83252e-05]
 [ 3.84661e-04 -6.90415e-04 -3.59472e-06  9.37113e-06  1.39164e-05
  -5.72254e-05]
 [ 8.21052e-03 -4.78954e-02  1.70305e-05 -3.83252e-05 -5.72254e-05
   2.27322e-02]]","[ 1.82474e-01 -9.99900e+03  7.55212e-01  6.39597e-03  2.66127e-03
  3.73047e-03]",design_10_6_25M_01_1,0.182474,-9999.0,0.755212,0.00639597,0.00266127,0.00373047
38,-2,4,3,DTChamber,-0.2441858477,-0.0,0.2213431714,0.0016364838,-0.0009348122,0.0020275001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,3,PASS,65,"[[ 8.58719e-02 -2.87679e-01 -1.73094e-05  1.63738e-04  2.33584e-04
   2.02709e-04]
 [-2.87679e-01  3.03786e+00  6.25200e-04  7.08973e-04  9.06189e-04
   2.15739e-03]
 [-1.73094e-05  6.25200e-04  3.80254e-05  1.71036e-06 -1.56020e-06
   3.72969e-05]
 [ 1.63738e-04  7.08973e-04  1.71036e-06  8.79656e-06  1.18535e-05
   1.66221e-05]
 [ 2.33584e-04  9.06189e-04 -1.56020e-06  1.18535e-05  1.70318e-05
   1.89447e-05]
 [ 2.02709e-04  2.15739e-03  3.72969e-05  1.66221e-05  1.89447e-05
   2.62402e-02]]","[ 2.93039e-01 -9.99900e+03  1.74295e+00  6.16647e-03  2.96590e-03
  4.12697e-03]",design_10_6_25M_01_1,0.293039,-9999.0,1.74295,0.00616647,0.0029659,0.00412697
39,-2,4,4,DTChamber,0.4017028809,-0.0,1.9119262695,0.0006716981,-3.01e-08,4.47719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,4,PASS,45,"[[ 2.87196e-01 -1.09568e+00 -2.44914e-04 -7.43233e-05 -3.90489e-04
   3.12650e-07]
 [-1.09568e+00  4.95842e+00  8.32304e-04  2.44920e-04  1.54068e-03
  -1.05195e-06]
 [-2.44914e-04  8.32304e-04  7.66779e-05  1.71785e-05  3.11384e-05
  -8.94949e-08]
 [-7.43233e-05  2.44920e-04  1.71785e-05  4.54199e-06  7.23058e-06
  -2.10051e-08]
 [-3.90489e-04  1.54068e-03  3.11384e-05  7.23058e-06  2.24974e-02
  -3.66940e-08]
 [ 3.12650e-07 -1.05195e-06 -8.94949e-08 -2.10051e-08 -3.66940e-08
   1.90719e-07]]","[ 5.35907e-01 -9.99900e+03  2.22675e+00  8.75659e-03  0.00000e+00
  2.13119e-03]",design_10_6_25M_01_1,0.535907,-9999.0,2.22675,0.00875659,0.0,0.00213119
40,-2,4,13,DTChamber,0.3458862305,0.0,-1.8496704102,-0.0023163368,2.762e-07,0.0001192537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,13,PASS,48,"[[ 2.35828e-01  9.59446e-01  6.59168e-05 -1.24478e-05  2.31943e-05
  -4.99952e-08]
 [ 9.59446e-01  4.65526e+00  3.58739e-04 -6.59181e-05  2.31805e-04
  -2.91082e-07]
 [ 6.59168e-05  3.58739e-04  5.83237e-05 -1.19787e-05  1.69910e-05
  -3.42048e-08]
 [-1.24478e-05 -6.59181e-05 -1.19787e-05  2.92517e-06 -1.70642e-06
   2.19073e-09]
 [ 2.31943e-05  2.31805e-04  1.69910e-05 -1.70642e-06  1.90552e-02
  -2.85059e-08]
 [-4.99952e-08 -2.91082e-07 -3.42048e-08  2.19073e-09 -2.85059e-08
   1.29783e-07]]","[ 4.85621e-01 -9.99900e+03  2.15761e+00  7.63699e-03  0.00000e+00
  1.71031e-03]",design_10_6_25M_01_1,0.485621,-9999.0,2.15761,0.00763699,0.0,0.00171031
41,-2,4,5,DTChamber,-0.1399335284,-0.0,0.9497056282,0.0131205863,0.0017840554,-0.0008922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,5,PASS,58,"[[ 4.21125e-02  1.39100e-01 -1.71437e-05  6.03917e-05  8.39571e-05
  -8.49906e-05]
 [ 1.39100e-01  1.69378e+00  1.09897e-03 -1.12082e-03 -1.45907e-03
   1.30604e-03]
 [-1.71437e-05  1.09897e-03  3.12504e-05 -3.00006e-06 -1.04937e-06
  -2.82476e-06]
 [ 6.03917e-05 -1.12082e-03 -3.00006e-06  5.85030e-06  7.68845e-06
  -7.08136e-06]
 [ 8.39571e-05 -1.45907e-03 -1.04937e-06  7.68845e-06  1.09023e-05
  -9.96750e-06]
 [-8.49906e-05  1.30604e-03 -2.82476e-06 -7.08136e-06 -9.96750e-06
   1.30081e-02]]","[ 2.05213e-01 -9.99900e+03  1.30145e+00  5.59020e-03  2.41874e-03
  3.30186e-03]",design_10_6_25M_01_1,0.205213,-9999.0,1.30145,0.0055902,0.00241874,0.00330186
42,-2,4,6,DTChamber,-0.328083324,0.0,0.971272102,0.0019329297,0.0001478626,0.0002663073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_1,-2,4,6,PASS,59,"[[ 7.04745e-02  2.62259e-01  8.78613e-06 -9.33930e-05 -1.27391e-04
  -8.67395e-05]
 [ 2.62259e-01  2.01361e+00  1.40126e-05 -6.93013e-04 -9.16141e-04
  -4.61865e-04]
 [ 8.78613e-06  1.40126e-05  2.69286e-05 -2.74689e-06 -1.30695e-07
   6.76719e-06]
 [-9.33930e-05 -6.93013e-04 -2.74689e-06  8.61356e-06  1.11258e-05
   5.72481e-06]
 [-1.27391e-04 -9.16141e-04 -1.30695e-07  1.11258e-05  1.52964e-05
   9.52033e-06]
 [-8.67395e-05 -4.61865e-04  6.76719e-06  5.72481e-06  9.52033e-06
   1.81444e-02]]","[ 2.65470e-01 -9.99900e+03  1.41902e+00  5.18928e-03  2.93489e-03
  3.91106e-03]",design_10_6_25M_01_1,0.26547,-9999.0,1.41902,0.00518928,0.00293489,0.00391106
